date,country_name,country_code,c1,c1_flag,c2,c2_flag,c3,c3_flag,c4,c4_flag,c5,c5_flag,c6,c6_flag,c7,c7_flag,c8,h1,h1_flag,stringency_index,confirmed,deaths,recovered
20200122,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200123,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200124,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200125,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200126,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200127,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200128,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200129,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200130,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200131,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200201,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200202,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200203,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200204,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200205,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200206,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200207,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200208,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200209,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200210,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200211,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200212,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200213,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200214,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200215,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200216,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200217,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200218,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200219,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200220,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200221,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200222,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200223,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200224,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0
20200225,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,0
20200226,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,0
20200227,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,0
20200228,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,0
20200229,Afghanistan,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,0
20200301,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,2.0,1.0,19.05,1.0,0.0,0
20200302,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,21.83,1.0,0.0,0
20200303,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,21.83,,,0
20200304,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,21.83,,,0
20200305,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,21.83,,,0
20200306,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,21.83,,,0
20200307,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,21.83,,,0
20200308,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,21.83,4.0,0.0,0
20200309,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,21.83,,,0
20200310,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,21.83,,,0
20200311,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,21.83,7.0,0.0,0
20200312,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,21.83,,,0
20200313,Afghanistan,AFG,0.0,,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,21.83,,,0
20200314,Afghanistan,AFG,3.0,1.0,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,32.94,,,0
20200315,Afghanistan,AFG,3.0,1.0,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,32.94,10.0,0.0,0
20200316,Afghanistan,AFG,3.0,1.0,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,32.94,16.0,0.0,1
20200317,Afghanistan,AFG,3.0,1.0,0.0,,2.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,32.94,21.0,0.0,1
20200318,Afghanistan,AFG,3.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,36.11,22.0,0.0,1
20200319,Afghanistan,AFG,3.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,36.11,22.0,0.0,1
20200320,Afghanistan,AFG,3.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,36.11,22.0,0.0,1
20200321,Afghanistan,AFG,3.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,36.11,24.0,0.0,1
20200322,Afghanistan,AFG,3.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,36.11,24.0,0.0,1
20200323,Afghanistan,AFG,3.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,36.11,34.0,0.0,1
20200324,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,1.0,2.0,1.0,44.05,40.0,1.0,1
20200325,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,0.0,,2.0,0.0,1.0,0.0,1.0,2.0,1.0,53.31,42.0,1.0,2
20200326,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,0.0,,2.0,0.0,1.0,0.0,1.0,2.0,1.0,53.31,75.0,1.0,2
20200327,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,0.0,,2.0,0.0,1.0,0.0,1.0,2.0,1.0,53.31,75.0,1.0,2
20200328,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,61.25,91.0,2.0,2
20200329,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,61.25,106.0,3.0,2
20200330,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,61.25,114.0,4.0,2
20200331,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,61.25,141.0,4.0,5
20200401,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,61.25,166.0,4.0,5
20200402,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,61.25,192.0,4.0,10
20200403,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,61.25,235.0,4.0,10
20200404,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,61.25,235.0,4.0,10
20200405,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,72.36,270.0,5.0,15
20200406,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,72.36,299.0,7.0,18
20200407,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,72.36,337.0,7.0,18
20200408,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,72.36,367.0,11.0,29
20200409,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,72.36,423.0,14.0,32
20200410,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,72.36,484.0,15.0,32
20200411,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,72.36,521.0,15.0,32
20200412,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,76.33,555.0,18.0,32
20200413,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,76.33,607.0,18.0,32
20200414,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,76.33,665.0,21.0,40
20200415,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,76.33,714.0,23.0,43
20200416,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,76.33,784.0,25.0,54
20200417,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,76.33,794.0,29.0,99
20200418,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,76.33,845.0,30.0,112
20200419,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,76.33,908.0,30.0,131
20200420,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,76.33,996.0,33.0,135
20200421,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,76.33,1031.0,35.0,150
20200422,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,76.33,1092.0,36.0,166
20200423,Afghanistan,AFG,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,76.33,1176.0,40.0,179
20200122,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200123,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200124,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200125,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200126,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200127,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200128,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200129,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200130,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200131,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200201,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200202,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200203,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200204,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200205,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0
20200206,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200207,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200208,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200209,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200210,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200211,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200212,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200213,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200214,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200215,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200216,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200217,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200218,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200219,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200220,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200221,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200222,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200223,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200224,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200225,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200226,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200227,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200228,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200229,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,,5.56,,,0
20200301,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200302,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200303,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200304,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200305,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200306,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200307,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200308,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200309,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200310,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200311,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200312,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200313,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200314,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200315,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200316,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200317,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200318,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200319,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,8.33,,,0
20200320,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,0.0,,11.11,,,0
20200321,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,0.0,,11.11,,,0
20200322,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,0.0,,11.11,2.0,0.0,0
20200323,Angola,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,0.0,,11.11,2.0,0.0,0
20200324,Angola,AGO,1.0,1.0,1.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,,4.0,1.0,1.0,37.03,2.0,0.0,0
20200325,Angola,AGO,3.0,1.0,1.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,,4.0,1.0,1.0,42.32,2.0,0.0,0
20200326,Angola,AGO,3.0,1.0,1.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,,4.0,1.0,1.0,42.32,2.0,0.0,0
20200327,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,3.0,0.0,0
20200328,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,4.0,0.0,0
20200329,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,4.0,0.0,0
20200330,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,7.0,2.0,0
20200331,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,7.0,2.0,1
20200401,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,7.0,2.0,1
20200402,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,8.0,2.0,1
20200403,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,8.0,2.0,1
20200404,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,8.0,2.0,2
20200405,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,10.0,2.0,2
20200406,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,14.0,2.0,2
20200407,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,16.0,2.0,2
20200408,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,17.0,2.0,2
20200409,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,19.0,2.0,2
20200410,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,19.0,2.0,2
20200411,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,19.0,2.0,4
20200412,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,19.0,2.0,4
20200413,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,19.0,2.0,4
20200414,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,19.0,2.0,5
20200415,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,19.0,2.0,5
20200416,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,19.0,2.0,5
20200417,Angola,AGO,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,93.38,19.0,2.0,5
