date,state_name,stringency_index
20200327,Iowa,26.190476190476193
20200330,Iowa,26.190476190476193
20200401,Iowa,26.190476190476193
20200403,Iowa,40.47619047619048
20200406,Iowa,40.47619047619048
20200409,Iowa,40.47619047619048
20200410,Iowa,40.47619047619048
20200416,Iowa,40.47619047619048
20200417,Iowa,40.47619047619048
20200421,Iowa,51.90476190476191
20200422,Iowa,51.90476190476191
20200423,Iowa,51.90476190476191
20200424,Iowa,51.90476190476191
20200427,Iowa,51.90476190476191
20200429,Iowa,51.90476190476191
20200430,Iowa,51.90476190476191
20200505,Iowa,31.904761904761905
20200507,Iowa,31.904761904761905
20200325,Kansas,33.333333333333336
20200326,Kansas,36.90476190476191
20200327,Kansas,36.90476190476191
20200330,Kansas,69.04761904761905
20200401,Kansas,69.04761904761905
20200403,Kansas,69.04761904761905
20200406,Kansas,69.04761904761905
20200409,Kansas,69.04761904761905
20200410,Kansas,69.04761904761905
20200416,Kansas,69.04761904761905
20200417,Kansas,69.04761904761905
20200421,Kansas,69.04761904761905
20200422,Kansas,69.04761904761905
20200423,Kansas,69.04761904761905
20200424,Kansas,69.04761904761905
20200427,Kansas,69.04761904761905
20200429,Kansas,69.04761904761905
20200430,Kansas,69.04761904761905
20200505,Kansas,39.04761904761905
20200507,Kansas,39.04761904761905
20200325,Kentucky,51.904761904761905
20200326,Kentucky,51.904761904761905
20200327,Kentucky,51.904761904761905
20200330,Kentucky,55.476190476190474
20200401,Kentucky,55.476190476190474
20200403,Kentucky,79.28571428571429
20200406,Kentucky,79.28571428571429
20200409,Kentucky,79.28571428571429
20200410,Kentucky,79.28571428571429
20200416,Kentucky,79.28571428571429
20200417,Kentucky,79.28571428571429
20200421,Kentucky,79.28571428571429
20200422,Kentucky,72.14285714285714
20200423,Kentucky,72.14285714285714
20200424,Kentucky,72.14285714285714
20200427,Kentucky,72.14285714285714
20200429,Kentucky,72.14285714285714
20200430,Kentucky,72.14285714285714
20200505,Kentucky,60.714285714285715
20200507,Kentucky,57.142857142857146
20200325,Louisiana,47.61904761904763
20200326,Louisiana,61.90476190476191
20200327,Louisiana,61.90476190476191
20200330,Louisiana,61.90476190476191
20200401,Louisiana,61.90476190476191
20200403,Louisiana,61.90476190476191
20200406,Louisiana,61.90476190476191
20200409,Louisiana,61.90476190476191
20200410,Louisiana,61.90476190476191
20200416,Louisiana,61.90476190476191
20200417,Louisiana,61.90476190476191
20200421,Louisiana,73.33333333333334
20200422,Louisiana,73.33333333333334
20200423,Louisiana,73.33333333333334
20200424,Louisiana,73.33333333333334
20200427,Louisiana,73.33333333333334
20200429,Louisiana,73.33333333333334
20200430,Louisiana,73.33333333333334
20200505,Louisiana,61.90476190476191
